"","hit","px","pz"
"14797",0,-112.73,42.85
"14798",1,-112.44,43.185
"14799",0,-112.485,42.92
"14800",1,-112.05,43.41
"14801",1,-112.105,43.325
"14802",0,-117.88,34.08
"14803",1,-92.575,34.58
"14804",0,-92.22,34.6
"14805",0,-92.13,34.63
"14806",0,-90.77,35.08
"14807",0,-89.52,34.99
"14808",0,-89.85,33.88
"14809",0,-89.875,33.94
"14810",0,-88.38,34.97
"14811",0,-88.62,33.45
"14812",0,-80.22,25.67
"14813",0,-101.83,31.52
"14814",0,-99.36,34.19
"14815",0,-98.18,31.02
"14816",0,-97.7,31.1
"14817",0,-99.8,29.5
"14818",0,-100.615,35.77
"14819",1,-99.98,36.5
"14820",1,-100.075,36.43
"14821",1,-99.915,36.585
"14822",1,-95.95,36.15
"14823",0,-93.325,37.74
"14824",1,-93.19,37.935
"14825",0,-92.28,38.75
"14826",0,-92.125,38.91
"14827",1,-92.015,39.045
"14828",1,-92.78,33.48
"14829",1,-92.42,35.33
"14830",0,-120.19,36.87
"14831",0,-120.12,36.7
"14832",0,-119.87,36.6
"14833",0,-119.77,36.65
"14834",0,-92.015,39.015
"14835",0,-91.425,39.365
"14836",1,-102.075,32.68
"14837",0,-88.66,31.245
"14838",1,-100.93,37.03
"14839",1,-99.085,35.15
"14840",1,-99.335,37.085
"14841",0,-96,36.32
"14842",0,-96,36.32
"14843",0,-95.88,36.5
"14844",0,-95.68,36.5
"14845",1,-87.875,42.96
"14846",0,-93.36,31.05
"14847",1,-98.775,30.65
"14848",0,-98.67,30.7
"14849",0,-98.48,30.65
"14850",0,-97.5,31.17
"14851",3,-96.515,30.41
"14852",0,-95.95,30.77
"14853",0,-87.685,33.11
"14854",0,-87.465,33.315
"14855",0,-87.28,32.785
"14856",0,-87.015,32.89
"14857",1,-86.79,33.32
"14858",0,-81.9,35.05
"14859",1,-85,30.73
"14860",0,-84.52,30.52
"14861",0,-97.8,26.63
"14862",2,-90.72,29.6
"14863",1,-90.53,29.57
"14864",0,-98.165,36.81
"14865",0,-97.95,36.85
"14866",0,-85.3,29.82
"14867",0,-80.93,34.02
"14868",0,-97.85,30.58
"14869",2,-97.84,30.6
"14870",0,-97.75,30.57
"14871",0,-97.67,30.2
"14872",0,-80.83,33.91
"14873",0,-97.62,30.43
"14874",0,-80.55,34.09
"14875",0,-77.875,34.46
"14876",0,-77.53,34.9
"14877",0,-77.22,35.17
"14878",1,-86.205,32.225
"14879",0,-86.12,32.27
"14880",1,-101.025,29.475
"14881",0,-103.02,31.575
"14882",0,-101.22,29.48
"14883",0,-102.62,31.885
"14884",1,-101.9,31.41
"14885",0,-101.97,31.275
"14886",0,-100.95,32.44
"14887",0,-101.315,32.025
"14888",0,-101.075,32.135
"14889",0,-101.2,32
"14890",0,-101.2,32
"14891",0,-101.595,31.795
"14892",0,-100.53,32.78
"14893",0,-100.62,32.43
"14894",0,-100.58,32.58
"14895",0,-101.5,31.98
"14896",1,-101.655,31.3
"14897",2,-101.5,31.635
"14898",1,-99.26,37.8
"14899",1,-99.14,37.995
"14900",0,-98.85,38.085
"14901",0,-98.87,38.18
"14902",0,-98.92,38.175
"14903",0,-98.97,38.27
"14904",0,-86.65,35.75
"14905",0,-95.8,35.95
"14906",0,-95.42,35.35
"14907",0,-95.27,35.37
"14908",0,-96.5,35.3
"14909",1,-92.17,39.2
"14910",0,-94.09,35.3
"14911",0,-95.85,34.72
"14912",2,-94.615,34.835
"14913",1,-95.68,34.53
"14914",0,-97.97,29.62
"14915",0,-95.42,34.2
"14916",1,-94.75,33.605
"14917",1,-94.63,33.46
"14918",0,-94.415,33.19
"14919",0,-82.27,26.73
"14920",0,-82.3,32.17
"14921",0,-97.53,33.7
"14922",3,-97.35,32.75
"14923",0,-97.23,33.65
"14924",0,-97.15,32.17
"14925",3,-97.05,32.74
"14926",0,-98.65,29.48
"14927",0,-96.77,32.55
"14928",0,-96.38,32.18
"14929",1,-96.27,32.18
"14930",0,-96.1,32.15
"14931",0,-80.65,26.7
"14932",0,-82.28,31.6
"14933",0,-81.8,31.53
"14934",0,-81.47,30.58
"14935",0,-82.03,30.52
"14936",0,-82.99,30.26
"14937",0,-82.1,29.935
"14938",0,-101.65,31.73
"14939",1,-92.43,30.62
"14940",0,-89.12,32.83
"14941",0,-93.44,30
"14942",1,-93.245,30
"14943",1,-86.85,33.58
"14944",2,-85.535,33.9
"14945",2,-85.325,33.985
"14946",1,-84.45,34.19
"14947",1,-84.015,33.965
"14948",1,-82.83,34.68
"14949",1,-94.54,29.64
"14950",1,-94.225,29.78
"14951",1,-93.92,29.95
"14952",1,-93.2,30.075
"14953",1,-92.705,30.315
"14954",0,-92.65,30.37
"14955",0,-92.44,30.385
"14956",1,-92.17,30.45
"14957",1,-91.38,30.77
"14958",1,-91.295,30.79
"14959",1,-90.95,30.48
"14960",1,-91.12,30.68
"14961",1,-90.66,30.965
"14962",0,-90.45,31.13
"14963",0,-90.95,29.85
"14964",0,-89.75,30.38
"14965",1,-87.625,33.785
"14966",2,-87.25,33.37
"14967",1,-88.26,32.04
"14968",0,-87.095,33.5
"14969",1,-86.74,33.44
"14970",0,-86.74,32.93
"14971",0,-86.425,33.01
"14972",1,-84.24,33.155
"14973",0,-85.87,31.32
"14974",0,-108.45,39.1
"14975",0,-101.12,31.2
"14976",0,-80.6,26.88
"14977",0,-80.2,26.1
"14978",1,-109.57,41.52
"14979",0,-77.05,34.68
"14980",1,-77.02,35.13
"14981",0,-76.7,34.72
"14982",0,-80.03,26.52
"14983",0,-80.03,26.52
"14984",0,-108.93,39.27
"14985",0,-80.5,26
"14986",0,-90.78,38.43
"14987",0,-79.08,37.17
"14988",1,-77.775,37.02
"14989",0,-109.55,38.61
"14990",0,-95.95,37.07
"14991",0,-95.9,37.1
"14992",2,-95.125,37.6
"14993",3,-95.24,37.32
"14994",1,-91.69,38.875
"14995",1,-90.05,39.13
"14996",0,-89.42,40.12
"14997",0,-89.42,40.4
"14998",1,-88.95,39.95
"14999",1,-88.835,39.965
"15000",0,-88.515,40.1
"15001",1,-85.1,37.81
"15002",1,-84.99,37.86
"15003",0,-86.56,36.17
"15004",0,-85.23,36.6
"15005",1,-86.385,35.53
"15006",1,-84.43,36.42
"15007",0,-83.82,36.53
"15008",1,-76.64,38.7
"15009",1,-95.515,34.87
"15010",2,-95.16,33.855
"15011",0,-95.57,33.33
"15012",2,-94.805,34.015
"15013",2,-95.575,34.325
"15014",0,-94.9,34.95
"15015",2,-95.295,34.29
"15016",2,-94.79,33.21
"15017",1,-94.675,33.905
"15018",2,-94.65,33.08
"15019",2,-94.5,33.07
"15020",1,-94.535,32.51
"15021",2,-94.45,32.495
"15022",1,-94.375,33.975
"15023",2,-94.33,33.2
"15024",1,-94.35,33.975
"15025",1,-94.325,32.95
"15026",3,-94.225,33.06
"15027",0,-93.925,33.825
"15028",2,-94.24,32.45
"15029",1,-93.925,32.875
"15030",0,-93.55,33.775
"15031",1,-94.165,32.5
"15032",3,-93.735,32.355
"15033",2,-93.485,32.72
"15034",1,-94.49,32.165
"15035",1,-93.75,33.11
"15036",2,-93.675,32.01
"15037",3,-93.285,31.945
"15038",1,-93.785,32.5
"15039",2,-93.155,32.245
"15040",1,-92.435,32.29
"15041",2,-92.09,31.685
"15042",0,-89.13,30.85
"15043",0,-89.095,30.84
"15044",1,-88.08,30.7
"15045",1,-87.3,30.58
"15046",0,-82.93,31.05
"15047",0,-81.72,31.12
"15048",0,-81.47,31.1
"15049",0,-96.07,39.83
"15050",0,-95.92,39.67
"15051",0,-78.1,34.46
"15052",1,-98.855,42.725
"15053",0,-98.65,42.63
"15054",1,-98.47,42.48
"15055",0,-98.05,42.175
"15056",0,-97.83,42.1
"15057",0,-95.72,45.01
"15058",0,-95.62,44.95
"15059",0,-77.93,34.55
"15060",0,-122.82,45.87
"15061",0,-100.68,34.02
"15062",0,-100.37,34.02
"15063",0,-99.82,33.98
"15064",0,-99.725,33.985
"15065",0,-99.665,33.99
"15066",1,-99.05,33.275
"15067",1,-98.985,33.27
"15068",1,-99.095,34.125
"15069",3,-98.77,33.37
"15070",0,-98.77,33.37
"15071",0,-98.6,33.32
"15072",0,-98.65,33.02
"15073",0,-98.6,33.05
"15074",0,-98.38,33.1
"15075",0,-96.45,38.38
"15076",0,-96.45,38.42
"15077",0,-96.31,38.415
"15078",0,-95.45,29.35
"15079",0,-98.58,27.22
"15080",0,-97.52,26.23
"15081",1,-94.065,31.87
"15082",0,-92.08,34.97
"15083",1,-92.52,34.75
"15084",0,-92.55,34.85
"15085",1,-91.5,35.56
"15086",0,-91.38,35.83
"15087",1,-91.63,36
"15088",0,-104.35,42.05
"15089",0,-104.18,42.02
"15090",0,-104.18,41.97
"15091",0,-103.65,41.88
"15092",0,-103.65,41.88
"15093",1,-95.1,44.91
"15094",1,-94.855,44.99
"15095",0,-94.84,45.1
"15096",0,-94.665,44.98
"15097",0,-95.77,44.25
"15098",0,-80.13,26.8
"15099",0,-90.02,41.23
"15100",1,-89.775,40.45
"15101",2,-88.865,40.425
"15102",0,-91.44,35.71
"15103",0,-90.95,36.07
"15104",0,-90.7,36.18
"15105",0,-90.36,35.865
"15106",0,-86.435,39.9
"15107",0,-83.74,41.18
"15108",1,-83.7,41.72
"15109",0,-83.47,41.4
"15110",0,-76.33,39.98
"15111",0,-97.46,43.23
"15112",0,-122.52,45.77
"15113",0,-92.63,42.52
"15114",3,-92.225,42.56
"15115",2,-92.2,42.585
"15116",0,-91.98,42.5
"15117",2,-92.15,42.535
"15118",1,-91.9,42.58
"15119",0,-91.73,42.555
"15120",0,-95.56,39.075
"15121",1,-95.13,39.12
"15122",1,-94.555,39.18
"15123",0,-88.02,44.03
"15124",0,-84.175,44.15
"15125",0,-89.43,40.25
"15126",0,-89.45,39.87
"15127",0,-89.11,39.9
"15128",3,-97.37,31.9
"15129",1,-89.415,38.92
"15130",0,-85.87,42.35
"15131",2,-89.29,38.92
"15132",1,-82.61,43.73
"15133",0,-89.085,38.92
"15134",1,-91.3,35.18
"15135",1,-78.515,38.03
"15136",1,-76.73,38.725
"15137",1,-76.49,39.35
"15138",0,-120.25,46.45
"15139",0,-96.52,43.1
"15140",0,-104.7,42.3
"15141",1,-103.18,40.15
"15142",0,-103.07,40.12
"15143",0,-103.05,40.12
"15144",0,-103.2,40.17
"15145",1,-103.1,40.08
"15146",0,-103.07,40.13
"15147",0,-104.37,40.17
"15148",0,-104.28,40.63
"15149",0,-104.42,40.57
"15150",1,-103.78,40.43
"15151",0,-103.07,40.23
"15152",0,-103.03,40.12
"15153",0,-103.8,40.42
"15154",0,-103.58,40.42
"15155",1,-101.16,40.865
"15156",0,-102.87,40.42
"15157",0,-103.68,40.35
"15158",0,-102.97,40.35
"15159",0,-102.73,40.6
"15160",0,-102.43,40.58
"15161",0,-102.83,40.58
"15162",0,-102.1,40.43
"15163",1,-103.13,40.58
"15164",0,-102.7,40.63
"15165",0,-102.72,40.65
"15166",0,-100.37,40.77
"15167",0,-102.72,40.63
"15168",0,-101.12,41.17
"15169",1,-102.83,40.68
"15170",0,-102.62,40.72
"15171",3,-100.45,40.99
"15172",0,-97.37,41.7
"15173",0,-94.62,41.33
"15174",0,-94.68,41.25
"15175",0,-94.47,41.3
"15176",0,-94.77,41.44
"15177",1,-93.35,41.47
"15178",0,-93.37,41.52
"15179",0,-92.4,41.555
"15180",0,-92.2,41.6
"15181",0,-92.1,41.52
"15182",0,-90.38,41.35
"15183",0,-90.15,41.4
"15184",0,-90.32,41.22
"15185",0,-90.05,41.22
"15186",0,-89.67,41.45
"15187",0,-89.8,41.3
"15188",2,-73.97,41.82
"15189",0,-73.92,41.73
"15190",1,-92.9,36.47
"15191",0,-89.115,41.115
"15192",0,-89.37,40.78
"15193",0,-88.68,41.08
"15194",0,-88.52,41
"15195",0,-88.52,40.75
"15196",0,-88.17,41.12
"15197",0,-88.11,41.05
"15198",0,-88.28,40.75
"15199",0,-87.32,41.15
"15200",0,-88.37,40.47
"15201",0,-87.12,41.32
"15202",0,-89.175,40.19
"15203",0,-88.85,40.35
"15204",0,-87.98,40.88
"15205",0,-88.78,40.35
"15206",0,-88.37,40.42
"15207",0,-88.13,40.45
"15208",0,-88.2,40.25
"15209",0,-90.7,37.33
"15210",1,-78.54,38.26
"15211",0,-77.3,37.67
"15212",0,-98.775,29.345
"15213",1,-98.13,29.33
"15214",0,-98.92,29.12
"15215",0,-98.5,29.42
"15216",0,-94.88,29.97
"15217",0,-101.75,38.13
"15218",0,-97.58,41.73
"15219",0,-87.33,35.27
"15220",0,-77.95,35.02
"15221",0,-77.55,34.82
"15222",1,-93.78,39.11
"15223",0,-93.27,42.38
"15224",3,-86.265,37.505
"15225",0,-85.98,37.37
"15226",2,-81.075,40.34
"15227",1,-84.03,36.03
"15228",0,-80.835,40.33
"15229",0,-85.38,37.27
"15230",0,-82.4,39.72
"15231",1,-82.335,39.72
"15232",2,-82.9,40.67
"15233",0,-88.33,36.62
"15234",1,-88.27,36.735
"15235",1,-80.875,39.53
"15236",0,-88.23,36.62
"15237",1,-81.63,39.53
"15238",1,-88,36.53
"15239",0,-89.85,37.3
"15240",0,-89.53,37.03
"15241",0,-81.87,35.72
"15242",0,-81.875,35.68
"15243",0,-81.72,35.57
"15244",0,-86.7,36.87
"15245",1,-86.165,36.425
"15246",0,-86.43,36.98
"15247",0,-94.75,36.58
"15248",0,-95.32,36.37
"15249",0,-95.1,36.25
"15250",1,-92.47,36.26
"15251",1,-92.53,36.22
"15252",0,-92.38,36.27
"15253",1,-92.06,36.035
"15254",0,-96.23,35.75
"15255",1,-86.8,36.13
"15256",1,-86.8,36.13
"15257",0,-86.53,35.98
"15258",1,-88.135,35.875
"15259",2,-87.42,35.73
"15260",1,-87.26,35.68
"15261",1,-87.17,35.62
"15262",2,-86.95,35.54
"15263",0,-104.08,38.83
"15264",0,-101.975,33.64
"15265",1,-81.53,34.8
"15266",0,-102.22,34.92
"15267",2,-98.585,36.62
"15268",1,-98.335,36.615
"15269",1,-98.56,36.225
"15270",0,-97.9,36.3
"15271",1,-86.76,36.075
"15272",1,-90.01,37.08
"15273",0,-89.78,36.43
"15274",1,-94.87,40.34
"15275",0,-99.75,33.17
"15276",1,-88.04,36.285
"15277",2,-88.32,36.56
"15278",1,-87.94,36.4
"15279",1,-87.9,36.43
"15280",0,-98.635,35.31
"15281",0,-99.22,39.61
"15282",0,-99.07,33.18
"15283",0,-98.53,35.3
"15284",0,-98.435,35.3
"15285",0,-98.85,33.28
"15286",1,-93.655,39.26
"15287",0,-98.58,33.27
"15288",1,-93.975,38.62
"15289",0,-90.57,39.615
"15290",0,-90.56,39.53
"15291",1,-90.24,39.59
"15292",1,-96.21,38.35
"15293",1,-91.595,35.7
"15294",1,-90.275,35.905
"15295",0,-98.67,33.57
"15296",0,-98.63,33.575
"15297",0,-98.35,33.37
"15298",1,-88.05,36.3
"15299",3,-87.82,36.32
"15300",0,-87.42,36.48
"15301",0,-96.2,33.42
"15302",0,-96.08,33.37
"15303",0,-96.05,32.88
"15304",0,-78.95,34.97
"15305",0,-90.92,30.23
"15306",0,-97.5,41.68
"15307",0,-80.63,25.47
"15308",0,-94.12,41.88
"15309",0,-93.93,41.83
"15310",0,-93.88,41.77
"15311",1,-93.5,41.66
"15312",0,-93.5,41.68
"15313",0,-91.62,42.15
"15314",0,-91.1,42.12
"15315",0,-88.25,40.85
"15316",1,-90.83,44.05
"15317",1,-90.125,43.885
"15318",1,-90.175,42.77
"15319",2,-88.5,43.39
"15320",1,-92.42,41.09
"15321",0,-88.58,43.65
"15322",0,-102.02,33.47
"15323",1,-72.7,42.35
"15324",0,-74.6,41.63
"15325",1,-73.93,41.28
"15326",0,-96.95,42.95
"15327",0,-97.8,32.77
"15328",0,-98.17,42.35
"15329",0,-97.78,42.18
"15330",0,-97.8,32.77
"15331",0,-98.13,42.38
"15332",0,-97.79,42.14
"15333",0,-82.32,31.25
"15334",0,-95.8,37.3
"15335",0,-95.23,37.42
"15336",0,-95.27,37.32
"15337",0,-95.27,37.32
"15338",0,-95.1,37.17
"15339",0,-95.3,37.2
"15340",0,-95.92,36.5
"15341",0,-96.05,36.4
"15342",0,-105.95,37.87
"15343",0,-80.13,26.13
"15344",0,-107.67,47.88
"15345",0,-107.32,47.73
"15346",0,-82.27,26.72
"15347",1,-87.65,46.175
"15348",0,-101.4,48.45
"15349",0,-101.28,48.75
"15350",0,-101.03,48.25
"15351",0,-97.625,40.78
"15352",0,-100.94,47.225
"15353",0,-97.63,40.83
"15354",0,-97.58,41.02
"15355",0,-99.55,48.28
"15356",0,-99.54,48.36
"15357",0,-97.72,40.475
"15358",0,-102.57,39.65
"15359",0,-94.25,41.73
"15360",1,-83.98,40.97
"15361",0,-94.1,41.72
"15362",0,-103.29,47.135
"15363",0,-97.8,47.9
"15364",0,-97.5,47.95
"15365",1,-97.28,47.85
"15366",0,-100.2,41.45
"15367",0,-99.93,41.4
"15368",0,-96.14,40.71
"15369",1,-95.65,41.565
"15370",0,-92.19,42.98
"15371",0,-95.85,40.6
"15372",0,-96.4,40.98
"15373",0,-96.695,41.625
"15374",0,-95.3,40.86
"15375",1,-99.175,46.885
"15376",0,-95.185,40.99
"15377",0,-100.82,36.4
"15378",1,-98.03,38.6
"15379",0,-98.7,37.895
"15380",1,-93.125,42.09
"15381",0,-82.12,26.49
"15382",0,-92.67,42.1
"15383",0,-100.35,35.63
"15384",0,-99.08,36.65
"15385",1,-83.47,41.4
"15386",2,-85.81,41.025
"15387",2,-85.135,41.28
"15388",1,-85.12,41.3
"15389",2,-82.375,38.76
"15390",1,-91.6,29.87
"15391",0,-89.35,38.65
"15392",1,-76.795,41.325
"15393",0,-83.1,34.67
"15394",0,-83.03,34.87
"15395",0,-76.13,40.02
"15396",0,-79.08,35.93
"15397",0,-80.67,26.68
"15398",0,-99.37,40.65
"15399",0,-99.05,41.5
"15400",0,-97.78,41.8
"15401",0,-100.47,39.53
"15402",0,-100.33,39.42
"15403",1,-88.91,39.33
"15404",0,-89.37,39.095
"15405",0,-82.1,27.28
"15406",0,-93.86,39.17
"15407",0,-93.5,39.28
"15408",0,-89.45,40.07
"15409",0,-85.5,40.03
"15410",0,-91.61,39.67
"15411",0,-85.35,40.02
"15412",0,-89.65,39.85
"15413",0,-84.05,40.37
"15414",0,-88.455,40.2
"15415",0,-84.965,39.84
"15416",0,-77.19,40.25
"15417",1,-77.035,39.09
"15418",1,-76.825,39.1
"15419",0,-80.27,25.85
"15420",0,-103.7,39.73
"15421",0,-104.18,39.72
"15422",1,-81.12,32.87
"15423",0,-76.53,36.27
"15424",0,-98.68,33.97
"15425",0,-102.38,39.7
"15426",0,-93.32,40.77
"15427",0,-102.9,40.57
"15428",0,-102.62,40.6
"15429",0,-102.78,40.58
"15430",0,-84.45,30
"15431",0,-84.68,29.83
"15432",1,-90.1,38.47
"15433",1,-84.87,39.83
"15434",0,-98.11,41.27
"15435",0,-101.75,38.3
"15436",0,-101.325,35.6
"15437",0,-82.59,28.04
"15438",0,-93.73,41.32
"15439",0,-101.2,35.57
"15440",0,-90.15,30.85
"15441",0,-89.66,37.23
"15442",0,-81.98,27.9
"15443",0,-103.32,34.82
"15444",0,-103.32,34.75
"15445",0,-101.2,41.93
"15446",0,-101.27,41.88
"15447",0,-100.2,40.71
"15448",1,-101.565,39.615
"15449",0,-101.45,39.53
"15450",0,-99.7,39.63
"15451",0,-99.43,39.43
"15452",0,-81.38,24.68
"15453",0,-102.87,30.45
"15454",0,-91.395,43.37
"15455",1,-87.95,42.875
"15456",0,-106.63,47.98
"15457",0,-99.73,38.32
"15458",0,-103.65,33.93
"15459",0,-100.58,40.38
"15460",0,-106.63,47.83
"15461",1,-99.67,48.15
"15462",0,-99.595,47.61
"15463",0,-83.92,39.02
"15464",0,-98.58,46.17
"15465",0,-98.365,46.37
"15466",0,-105.93,45.45
"15467",0,-103.22,41.75
"15468",0,-103.48,41.55
"15469",0,-105.63,45.6
"15470",0,-122.29,39.68
"15471",3,-102.71,40.64
"15472",0,-110.93,47.23
"15473",0,-102.75,46.37
"15474",1,-92.88,45
"15475",0,-82.25,31.25
"15476",0,-95.53,45.7
"15477",0,-95.465,45.625
"15478",0,-95.17,45.47
"15479",0,-92.3,45.725
"15480",0,-110.15,47.35
"15481",2,-94.9,46.375
"15482",1,-90.575,43.81
"15483",1,-85.15,41.43
"15484",0,-85.1,41.43
"15485",1,-96.15,43.255
"15486",1,-95.87,43.18
"15487",0,-80.67,26.68
"15488",0,-80.68,25.77
"15489",1,-76.81,39.1
"15490",0,-106.93,48.4
"15491",0,-104.77,40
"15492",0,-104.37,40.03
"15493",0,-98.48,45.4
"15494",0,-80.25,26.07
"15495",0,-97.2,44.37
"15496",0,-97.2,44.37
"15497",2,-97.145,43.96
"15498",0,-97.28,43.73
"15499",0,-96.75,43.83
"15500",0,-97.3,43.6
"15501",0,-95.77,43.47
"15502",0,-98.2,33.92
"15503",0,-103.62,40.25
"15504",1,-95.235,33.01
"15505",0,-87.48,44.7
"15506",0,-82.28,27.93
"15507",0,-76.33,37.55
"15508",1,-83.97,37.32
"15509",0,-76.3,37.5
"15510",0,-82.21,26.98
"15511",0,-82.58,28.32
"15512",0,-101.2,43.42
"15513",0,-76.18,38.75
"15514",0,-100.165,48.815
"15515",0,-100.415,48.675
"15516",0,-99.1,48.2
"15517",0,-98.92,48.13
"15518",0,-88.5,30.38
"15519",0,-102.11,37.22
"15520",0,-89.35,30.45
"15521",0,-95.23,39.25
"15522",0,-112.2,43.72
"15523",0,-82.73,29.25
"15524",1,-70.68,44.52
"15525",0,-89.6,29.38
"15526",1,-91.4,38.99
"15527",0,-90.13,39.17
"15528",0,-90.98,38.98
"15529",0,-90.35,38.95
"15530",0,-90.92,38.95
"15531",0,-116.45,43.45
"15532",0,-90.15,39.1
"15533",0,-102.3,39.67
"15534",0,-83.135,30.32
"15535",0,-104.72,38.87
"15536",0,-87.32,35.28
"15537",0,-99.68,40.48
"15538",0,-103.03,40.03
"15539",0,-103.58,39.78
"15540",0,-102.87,37.6
"15541",0,-98.75,37.675
"15542",0,-104.13,37.5
"15543",1,-104.225,40.325
"15544",0,-103.22,39.82
"15545",0,-99.01,41.525
"15546",0,-81.35,34.34
"15547",0,-89.37,30.37
"15548",0,-89.43,30.48
"15549",0,-89.7,30.48
"15550",0,-89.53,30.83
"15551",0,-88.9,30.4
"15552",0,-90.43,30.43
"15553",0,-89.73,30.25
"15554",0,-102.7,38.61
"15555",0,-102.7,38.5
"15556",0,-102.62,38.15
"15557",0,-102.795,38.175
"15558",0,-102.63,38.05
"15559",0,-102.825,37.76
"15560",1,-83.9,34.42
"15561",1,-83.67,34.33
"15562",0,-83.555,34.3
"15563",0,-79.11,33.46
"15564",0,-79.77,32.78
"15565",0,-75.82,36.38
"15566",0,-76.03,36.65
"15567",0,-100.3,43.37
"15568",0,-100.07,43.23
"15569",1,-100.175,42.425
"15570",0,-96.1,46.88
"15571",0,-97.5,45.08
"15572",0,-93.7,45.78
"15573",0,-95.9,44.93
"15574",0,-96.27,44.65
"15575",4,-95.61,44.86
"15576",0,-95.82,44.47
"15577",2,-96.025,43.65
"15578",0,-95.95,43.63
"15579",0,-93.83,44.9
"15580",0,-95.8,43.62
"15581",0,-93.75,44.9
"15582",0,-95.8,43.62
"15583",0,-95.95,43.67
"15584",0,-92.65,44.97
"15585",0,-93.92,42.08
"15586",1,-94.45,41.88
"15587",0,-91.14,43.68
"15588",0,-95.2,41.43
"15589",0,-87.84,45.1
"15590",0,-87.78,45.05
"15591",0,-82.45,28.45
"15592",0,-82.37,28.42
"15593",0,-91.49,35.93
"15594",0,-75.47,37.97
"15595",0,-81.95,28.03
"15596",0,-84.6,29.77
"15597",0,-79.04,39.78
"15598",0,-88.97,41.95
"15599",0,-76.58,38.38
"15600",0,-80.98,26.33
"15601",0,-79.775,32.775
"15602",0,-116.22,43.53
"15603",0,-116.22,43.5
"15604",0,-116.28,43.57
"15605",0,-116.27,43.77
"15606",0,-99.13,45.03
"15607",1,-98.07,43.72
"15608",0,-89.33,42.77
"15609",1,-82.3,40.87
"15610",1,-98.075,43.55
"15611",0,-102.02,48.915
"15612",1,-98.17,43.08
"15613",0,-101.395,48.695
"15614",1,-95.18,43.68
"15615",1,-95,43.78
"15616",1,-95,43.78
"15617",1,-95.12,43.73
"15618",1,-95.2,44.05
"15619",0,-78.58,38.8
"15620",1,-78.25,38.38
"15621",2,-69.67,44.83
"15622",0,-81.33,41.67
"15623",1,-82.855,38.75
"15624",1,-82.31,38.51
"15625",1,-82.31,38.51
"15626",1,-82.31,38.52
"15627",0,-81.9,38.52
"15628",1,-82.195,38.23
"15629",0,-90.1,29.95
"15630",0,-82.765,28.1
"15631",0,-98.02,48.62
"15632",0,-93.28,46.03
"15633",0,-89.6,45.82
"15634",0,-92.45,45.58
"15635",0,-82.15,26.7
"15636",1,-72.47,41.9
"15637",0,-71.77,41.85
"15638",0,-83.63,37.17
"15639",0,-81.38,24.68
"15640",0,-86.7,30.8
"15641",0,-90.43,30.43
"15642",0,-88.55,30.43
"15643",0,-82.26,26.77
"15644",0,-89.92,30.48
"15645",1,-89.1,40.49
"15646",0,-82.55,27.37
"15647",0,-117.98,34.55
"15648",0,-89.8,30.97
"15649",0,-115.07,33
"15650",0,-90.18,30.85
"15651",0,-90.72,29.67
"15652",1,-115.23,37.6
"15653",0,-113.18,43.55
"15654",0,-104.4,40.63
"15655",0,-89.08,30.43
"15656",0,-89.08,30.38
"15657",0,-81.55,30.25
"15658",0,-81.77,30.25
"15659",0,-112.43,37.82
"15660",1,-108.275,38.93
"15661",0,-109.725,38.795
"15662",0,-82.62,27.45
"15663",0,-114.33,48.42
"15664",0,-90.36,40.735
"15665",0,-94.8,43
"15666",1,-72.42,41.07
"15667",0,-80.08,26.35
"15668",1,-80.25,26.17
"15669",0,-80.03,26.52
"15670",1,-82.065,26.575
"15671",1,-82.06,26.54
"15672",0,-82.035,27.065
"15673",0,-81.46,27.4
"15674",0,-80.15,25.98
"15675",0,-80.93,29.07
"15676",1,-79.3,33.32
"15677",0,-77.125,34.77
"15678",4,-83.93,39.69
"15679",2,-82.66,41.275
"15680",2,-82.655,40.2
"15681",1,-82.48,40.4
"15682",1,-102.18,38.435
"15683",0,-84.4,29.88
"15684",1,-84.88,29.81
"15685",0,-84.48,30.1
"15686",1,-84.325,30.265
"15687",0,-82.69,31.57
"15688",0,-83.97,30.42
"15689",0,-84.01,30.325
"15690",0,-83.68,30.5
"15691",1,-83.315,31.615
"15692",0,-81.86,32.915
"15693",1,-81.475,33.08
"15694",2,-81.455,33.1
"15695",1,-81.15,33.32
"15696",0,-82.95,39.77
"15697",0,-82.6,39.72
"15698",1,-82.4,39.72
"15699",0,-81.96,33.52
"15700",1,-80.27,25.85
"15701",0,-80.37,25.58
"15702",0,-80.5,25.53
"15703",0,-80.32,25.68
"15704",0,-88.17,37.52
"15705",0,-97.67,27.82
"15706",1,-122.62,45.15
"15707",1,-122.57,45.32
"15708",1,-94.6,42.88
"15709",0,-100.125,37.66
"15710",0,-98.32,34.345
"15711",0,-97.03,28.8
"15712",0,-98.54,32.25
"15713",0,-98.24,35.3
"15714",0,-97.82,29.8
"15715",0,-98.08,35.53
"15716",0,-96.55,34.7
"15717",0,-96.52,34.82
"15718",1,-97.515,35.39
"15719",0,-97.51,35.455
"15720",0,-98.63,29.42
"15721",0,-108.18,36.92
"15722",0,-108.18,36.92
"15723",0,-101.74,35.21
"15724",0,-98.75,37.85
"15725",0,-102.08,32.05
"15726",0,-99.815,37.715
"15727",0,-100.4,37.83
"15728",1,-100.48,38.85
"15729",1,-100.48,38.96
"15730",0,-100.43,39.225
"15731",0,-99.92,38.98
