"","ab_id","px","pz","des","pitch_id","id","type","stand","batter","hit"
"4869",517560,0.891,3.17,"In play, out(s)",1943828,414,"X","R",425509,0
"4870",517581,0.892,2.722,"Foul",1943925,100,"S","R",425509,0
"4871",517581,-1.036,2.321,"Swinging Strike",1943926,102,"S","R",425509,0
"4872",517589,-0.037,3.142,"Foul Tip",1943953,558,"S","R",425509,0
"4873",517589,0.334,1.899,"Foul",1943955,560,"S","R",425509,0
"4874",517589,-0.269,2.192,"In play, out(s)",1943956,561,"X","R",425509,0
"4875",517600,1.044,2.999,"Foul",1943995,246,"S","R",425509,0
"4876",517600,-1.722,3.749,"Foul",1943998,249,"S","R",425509,0
"4877",517600,0.768,2.924,"Foul",1944000,251,"S","R",425509,0
"4878",517600,-0.894,3.058,"Foul",1944001,252,"S","R",425509,0
"4879",517600,0.577,2.632,"In play, out(s)",1944002,253,"X","R",425509,0
"4880",518773,0.866,2.838,"In play, out(s)",1948548,376,"X","R",425509,0
"4881",518800,-1.354,2.477,"Swinging Strike",1948652,77,"S","R",425509,0
"4882",518800,0.081,3.515,"Foul",1948654,79,"S","R",425509,0
"4883",518807,0.398,2.542,"In play, out(s)",1948680,504,"X","R",425509,0
"4884",518829,0.017,2.799,"In play, out(s)",1948755,254,"X","R",425509,0
"4885",518845,0.03,2.035,"In play, out(s)",1948814,673,"X","R",425509,0
"4886",520500,0.196,3.451,"Foul",1955072,83,"S","R",425509,0
"4887",520500,0.119,2.111,"In play, no out",1955073,84,"X","R",425509,1
"4888",520531,-0.669,2.885,"Foul",1955201,201,"S","R",425509,0
"4889",520531,0.028,3.182,"Foul",1955202,202,"S","R",425509,0
"4890",520531,0.798,1.685,"In play, out(s)",1955204,204,"X","R",425509,0
"4891",520536,-0.987,1.649,"Swinging Strike",1955217,504,"S","R",425509,0
"4892",520553,1.162,2.609,"In play, out(s)",1955276,650,"X","R",425509,0
"4893",520563,0.351,2.808,"Foul",1955298,325,"S","R",425509,0
"4894",521980,0.312,2.99,"In play, out(s)",1960759,76,"X","R",425509,0
"4895",522013,0.044,1.997,"Foul",1960889,361,"S","R",425509,0
"4896",522013,0.604,2.781,"Foul",1960890,362,"S","R",425509,0
"4897",522013,-0.449,3.771,"Foul",1960892,364,"S","R",425509,0
"4898",522023,-0.025,2.055,"Foul",1960931,218,"S","R",425509,0
"4899",522023,0.76,1.165,"Swinging Strike",1960932,219,"S","R",425509,0
"4900",522031,-0.085,2.655,"Swinging Strike",1960952,511,"S","R",425509,0
"4901",522031,-0.373,1.61,"Foul",1960953,512,"S","R",425509,0
"4902",522031,-1.378,3.122,"Foul",1960956,515,"S","R",425509,0
"4903",522031,0.286,2.891,"Swinging Strike",1960957,516,"S","R",425509,0
"4904",522929,0.435,2.529,"Swinging Strike",1964440,370,"S","R",425509,0
"4905",522929,-0.393,1.845,"Swinging Strike",1964441,371,"S","R",425509,0
"4906",522936,0.607,2.036,"Foul",1964458,65,"S","R",425509,0
"4907",522936,1.073,2.738,"In play, out(s)",1964460,67,"X","R",425509,0
"4908",522953,-0.141,2.436,"Foul",1964520,495,"S","R",425509,0
"4909",522953,-0.532,3.573,"In play, out(s)",1964521,496,"X","R",425509,0
"4910",522987,-0.45,2.664,"Foul",1964650,281,"S","R",425509,0
"4911",522987,-0.397,3.305,"In play, no out",1964651,282,"X","R",425509,1
"4912",523726,0.381,2.432,"Swinging Strike",1967327,572,"S","R",425509,0
"4913",523733,0.623,1.602,"Foul",1967351,221,"S","R",425509,0
"4914",534035,-0.598,4.112,"Swinging Strike",2006729,317,"S","R",425509,0
"4915",559398,1.295,1.163,"Swinging Strike (Blocked)",2103383,37,"S","R",425509,0
"4916",561640,-0.99,2.296,"In play, out(s)",2111093,373,"X","R",425509,0
"4917",568759,-0.03,2.34,"Foul",2136163,686,"S","R",425509,0
"4918",578036,0.154,2.281,"Swinging Strike",2168960,408,"S","R",425509,0
"4919",578036,0.946,1.662,"Swinging Strike",2168961,409,"S","R",425509,0
"4920",578047,0.05,2.211,"Foul",2169004,132,"S","R",425509,0
"4921",578047,0.124,1.953,"Foul",2169006,134,"S","R",425509,0
"4922",578047,0.123,2.866,"In play, no out",2169007,135,"X","R",425509,1
"4923",579709,-0.326,2.005,"Swinging Strike",2175493,536,"S","R",425509,0
"4924",579709,0.354,1.609,"Foul",2175495,538,"S","R",425509,0
"4925",679615,0.357,3.193,"Swinging Strike",2556929,33,"S","R",425509,0
"4926",679615,-0.347,1.697,"Foul",2556933,37,"S","R",425509,0
"4927",687357,0.549,1.471,"Swinging Strike",2586866,472,"S","R",425509,0
"4928",688779,-0.479,2.701,"Foul",2592347,52,"S","R",425509,0
"4929",688779,0.536,2.353,"Foul",2592349,54,"S","R",425509,0
"4930",688779,-0.296,2.763,"In play, out(s)",2592351,56,"X","R",425509,0
"4931",690245,-0.082,2.806,"Foul",2597921,96,"S","R",425509,0
"4932",704211,0.444,3.13,"In play, out(s)",2650818,396,"X","R",425509,0
"4933",718861,0.97,1.251,"Swinging Strike",2706749,197,"S","R",425509,0
"4934",718861,0.007,2.669,"In play, out(s)",2706752,200,"X","R",425509,0
"4935",718865,0.269,2.834,"Foul",2706765,94,"S","R",425509,0
"4936",718865,1.033,1.98,"Foul",2706768,97,"S","R",425509,0
"4937",718865,0.621,2.738,"In play, out(s)",2706770,99,"X","R",425509,0
"4938",720597,-0.807,2.594,"Foul",2713342,114,"S","R",425509,0
"4939",720597,-0.788,2.753,"In play, out(s)",2713344,116,"X","R",425509,0
"4940",720899,0.213,1.107,"Foul",2714532,68,"S","R",425509,0
"4941",720899,1.288,1.929,"In play, no out",2714533,69,"X","R",425509,1
"4942",720908,-0.913,2.379,"Foul",2714574,471,"S","R",425509,0
"4943",720921,-0.292,2.518,"Swinging Strike",2714625,584,"S","R",425509,0
"4944",720921,-0.32,2.527,"In play, out(s)",2714627,586,"X","R",425509,0
"4945",722577,-0.243,2.272,"In play, no out",2720792,384,"X","R",425509,1
"4946",722591,-1.048,2.729,"In play, out(s)",2720846,232,"X","R",425509,0
"4947",722605,-0.336,2.2,"In play, out(s)",2720898,86,"X","R",425509,0
"4948",722614,0.022,3.156,"In play, out(s)",2720935,509,"X","R",425509,0
"4949",722627,-0.082,1.663,"Swinging Strike",2720984,633,"S","R",425509,0
"4950",722627,0.856,1.615,"In play, out(s)",2720987,639,"X","R",425509,0
"4951",723133,0.768,2.884,"In play, no out",2722915,373,"X","R",425509,1
"4952",723138,0.126,3.594,"Foul",2722931,233,"S","R",425509,0
"4953",723138,1.004,1.424,"Foul",2722933,235,"S","R",425509,0
"4954",723138,1.197,2.25,"In play, out(s)",2722934,236,"X","R",425509,0
"4955",723182,-0.002,3.336,"In play, out(s)",2723111,507,"X","R",425509,0
"4956",723191,0.34,2.572,"In play, out(s)",2723143,71,"X","R",425509,0
"4957",723197,0.137,1.758,"Foul",2723161,653,"S","R",425509,0
"4958",723197,-0.249,2.405,"In play, out(s)",2723162,654,"X","R",425509,0
"4959",724683,-0.396,1.873,"Foul",2728904,363,"S","R",425509,0
"4960",724683,-1.107,2.1,"Swinging Strike",2728906,365,"S","R",425509,0
"4961",724683,-0.672,2.035,"In play, out(s)",2728907,366,"X","R",425509,0
"4962",724703,0.088,2.574,"Foul",2728968,188,"S","R",425509,0
"4963",724703,0.13,1.76,"Foul",2728971,191,"S","R",425509,0
"4964",724703,-1.111,2.291,"Foul",2728972,192,"S","R",425509,0
"4965",724703,0.785,1.419,"Foul",2728973,193,"S","R",425509,0
"4966",724703,1.577,1.125,"Swinging Strike",2728974,194,"S","R",425509,0
"4967",724707,0.587,2.07,"Swinging Strike",2728983,100,"S","R",425509,0
"4968",724707,0.675,1.748,"Swinging Strike",2728987,104,"S","R",425509,0
"4969",724726,-0.075,1.618,"In play, out(s)",2729056,507,"X","R",425509,0
"4970",725803,0.287,2.696,"In play, out(s)",2733118,648,"X","R",425509,0
"4971",725826,0.306,2.096,"Foul",2733193,453,"S","R",425509,0
"4972",725826,0.637,1.472,"Foul",2733196,456,"S","R",425509,0
"4973",725826,0.325,2.059,"In play, out(s)",2733197,457,"X","R",425509,0
"4974",725833,0.723,2.971,"Swinging Strike",2733225,269,"S","R",425509,0
"4975",725833,1.402,1.196,"In play, out(s)",2733228,272,"X","R",425509,0
"4976",725876,0.652,1.263,"In play, out(s)",2733396,105,"X","R",425509,0
"4977",726023,0.509,1.982,"Foul",2733980,575,"S","R",425509,0
"4978",726023,-0.737,3.588,"In play, out(s)",2733982,577,"X","R",425509,0
"4979",726037,0.95,1.894,"In play, no out",2734029,308,"X","R",425509,1
"4980",726046,-0.026,2.461,"Foul",2734061,178,"S","R",425509,0
"4981",726046,0.828,1.59,"Swinging Strike",2734064,181,"S","R",425509,0
"4982",726046,0.34,1.62,"In play, out(s)",2734066,183,"X","R",425509,0
"4983",726062,0.051,3.017,"In play, out(s)",2734133,726,"X","R",425509,0
"4984",726067,0.185,2.993,"Foul",2734149,68,"S","R",425509,0
"4985",726067,-0.053,2.202,"Foul",2734150,69,"S","R",425509,0
"4986",726067,0.056,3.105,"In play, no out",2734152,71,"X","R",425509,1
"4987",726085,0.203,3.609,"In play, out(s)",2734214,469,"X","R",425509,0
"4988",728153,0.554,3.089,"Foul",2742105,403,"S","R",425509,0
"4989",728153,0.107,1.708,"Foul",2742106,404,"S","R",425509,0
"4990",728153,1.31,3.282,"Swinging Strike",2742107,405,"S","R",425509,0
"4991",728167,1.129,1.16,"In play, out(s)",2742168,287,"X","R",425509,0
"4992",728186,0.851,2.388,"Foul",2742237,99,"S","R",425509,0
"4993",728186,0.162,1.923,"Foul",2742238,100,"S","R",425509,0
"4994",728203,1.143,2.898,"Foul",2742304,577,"S","R",425509,0
"4995",728203,-0.192,2.783,"In play, out(s)",2742307,580,"X","R",425509,0
"4996",729179,0.269,1.618,"Foul",2746111,548,"S","R",425509,0
"4997",729179,-0.002,3.16,"Swinging Strike",2746112,549,"S","R",425509,0
"4998",729191,1.369,1.942,"Swinging Strike",2746158,329,"S","R",425509,0
"4999",729191,0.777,1.876,"Foul",2746159,330,"S","R",425509,0
"5000",729191,-0.086,2.628,"Foul",2746161,332,"S","R",425509,0
"5001",729191,0.581,0.616,"Swinging Strike (Blocked)",2746163,334,"S","R",425509,0
"5002",729219,0.868,0.815,"Swinging Strike",2746266,67,"S","R",425509,0
"5003",730021,0.783,2.947,"Foul",2749401,395,"S","R",425509,0
"5004",730021,0.237,2.334,"In play, out(s)",2749402,396,"X","R",425509,0
"5005",730029,1.01,1.64,"Swinging Strike",2749437,231,"S","R",425509,0
"5006",730029,1.151,2.077,"In play, out(s)",2749439,236,"X","R",425509,0
"5007",730047,0.923,2.419,"In play, out(s)",2749502,84,"X","R",425509,0
"5008",730068,0.224,2.037,"Foul",2749578,547,"S","R",425509,0
"5009",730620,-0.866,2.587,"Foul",2751644,265,"S","R",425509,0
"5010",730620,0.237,2.478,"Foul",2751645,266,"S","R",425509,0
"5011",730663,0.386,3.224,"Swinging Strike",2751826,98,"S","R",425509,0
"5012",731266,-0.014,2.285,"In play, out(s)",2754137,363,"X","R",425509,0
"5013",733645,-1.031,2.281,"Foul",2763365,89,"S","R",425509,0
"5014",733675,0.898,2.346,"Foul",2763459,259,"S","R",425509,0
"5015",735150,-0.675,1.998,"Foul",2768975,441,"S","R",425509,0
"5016",735156,-0.08,3.672,"Foul",2768995,318,"S","R",425509,0
"5017",737675,-0.082,3.306,"Foul",2778673,17,"S","R",425509,0
"5018",739091,0.428,2.384,"Foul",2783997,288,"S","R",425509,0
"5019",739877,0.153,2.1,"In play, no out",2787001,413,"X","R",425509,1
"5020",748715,0.138,2.291,"In play, out(s)",2820637,345,"X","R",425509,0
"5021",748763,1.474,2.1,"Swinging Strike",2820807,653,"S","R",425509,0
"5022",748763,-0.259,2.989,"In play, no out",2820809,655,"X","R",425509,1
"5023",749186,-0.02,3.511,"Foul",2822345,698,"S","R",425509,0
"5024",749186,0.73,1.64,"Foul",2822348,701,"S","R",425509,0
"5025",749186,-0.481,2.621,"Foul",2822349,702,"S","R",425509,0
"5026",749295,0.048,3.51,"Swinging Strike",2822737,51,"S","R",425509,0
"5027",754675,-0.161,2.172,"Swinging Strike",2843315,315,"S","R",425509,0
"5028",754675,-0.384,1.592,"In play, no out",2843317,318,"X","R",425509,1
"5029",754694,0.584,1.869,"Swinging Strike",2843379,221,"S","R",425509,0
"5030",755283,-0.293,3.039,"Foul",2845707,374,"S","R",425509,0
"5031",755283,0.777,2.989,"Foul",2845709,376,"S","R",425509,0
"5032",755306,0.324,3.267,"In play, out(s)",2845799,86,"X","R",425509,0
"5033",756268,-0.239,3.281,"In play, out(s)",2849495,618,"X","R",425509,0
"5034",756278,0.322,1.797,"Foul",2849522,322,"S","R",425509,0
"5035",756278,0.224,2.534,"Foul",2849524,324,"S","R",425509,0
"5036",756278,0.395,3.27,"Foul",2849526,326,"S","R",425509,0
"5037",757957,0.343,1.527,"Swinging Strike",2855953,113,"S","R",425509,0
"5038",757974,-0.21,3.026,"Foul",2856015,580,"S","R",425509,0
"5039",757974,-0.034,3.556,"Foul",2856017,582,"S","R",425509,0
"5040",760102,0.363,1.787,"Foul",2864147,399,"S","R",425509,0
"5041",760102,-0.349,1.954,"Foul",2864149,401,"S","R",425509,0
"5042",760114,0.835,2.413,"Foul",2864201,513,"S","R",425509,0
"5043",760114,0.874,2.057,"In play, out(s)",2864203,515,"X","R",425509,0
"5044",764641,0.231,1.664,"In play, no out",2881615,407,"X","R",425509,1
"5045",764669,-1.303,3.271,"Foul",2881717,77,"S","R",425509,0
"5046",764684,0.589,3.104,"Foul",2881765,514,"S","R",425509,0
"5047",764684,0.134,3.386,"Foul",2881767,517,"S","R",425509,0
"5048",764684,-0.914,2.417,"Foul (Runner Going)",2881768,518,"S","R",425509,0
"5049",764684,0.481,2.477,"In play, no out",2881769,520,"X","R",425509,1
"5050",765470,0.278,3.189,"In play, no out",2884852,273,"X","R",425509,1
"5051",765553,-0.856,3.696,"Foul",2885157,661,"S","R",425509,0
"5052",767179,0.956,2.16,"Foul",2891381,220,"S","R",425509,0
"5053",767207,-0.535,3.564,"In play, out(s)",2891490,94,"X","R",425509,0
"5054",769449,0.312,1.592,"Foul",2900159,289,"S","R",425509,0
"5055",772574,-0.891,3.08,"In play, out(s)",2911885,699,"X","R",425509,0
"5056",774189,-1.146,1.807,"Swinging Strike",2917957,490,"S","R",425509,0
"5057",774201,0.513,4.127,"In play, no out",2918009,34,"X","R",425509,1
"5058",774613,-0.031,2.611,"Foul",2919607,511,"S","R",425509,0
"5059",782467,0.079,2.151,"Foul",2949662,535,"S","R",425509,0
"5060",782467,-0.573,1.452,"Swinging Strike",2949664,537,"S","R",425509,0
"5061",782481,-0.298,2.263,"Foul",2949708,368,"S","R",425509,0
"5062",782481,0.136,2.309,"Foul",2949710,370,"S","R",425509,0
"5063",782481,-0.229,2.574,"Foul",2949711,371,"S","R",425509,0
"5064",782486,1.142,2.726,"In play, out(s)",2949736,272,"X","R",425509,0
"5065",782533,-0.084,1.416,"In play, out(s)",2949894,61,"X","R",425509,0
"5066",783438,0.35,3.803,"Foul",2953311,618,"S","R",425509,0
"5067",783438,-0.43,1.521,"Swinging Strike",2953312,619,"S","R",425509,0
"5068",783438,0.351,2.579,"Foul",2953314,621,"S","R",425509,0
"5069",783438,0.32,1.876,"Foul",2953315,622,"S","R",425509,0
"5070",783438,1.61,2.22,"Swinging Strike",2953316,623,"S","R",425509,0
"5071",783452,0.133,2.886,"In play, no out",2953366,359,"X","R",425509,1
"5072",783462,-0.479,2.357,"Foul",2953401,221,"S","R",425509,0
"5073",783480,0.455,2.652,"Foul",2953479,88,"S","R",425509,0
"5074",783480,-0.017,2.509,"In play, out(s)",2953481,90,"X","R",425509,0
"5075",783493,-0.575,1.947,"Foul",2953523,478,"S","R",425509,0
"5076",783735,0.185,4.059,"Swinging Strike",2954433,789,"S","R",425509,0
"5077",783735,-0.819,2.935,"Foul",2954435,791,"S","R",425509,0
"5078",783751,-0.416,2.309,"In play, no out",2954505,471,"X","R",425509,1
"5079",783762,0.205,1.224,"Swinging Strike",2954549,320,"S","R",425509,0
"5080",783795,0.04,3.753,"Foul",2954697,585,"S","R",425509,0
"5081",783795,-0.124,2.02,"Foul",2954698,586,"S","R",425509,0
"5082",783795,-0.364,2.689,"Foul (Runner Going)",2954701,589,"S","R",425509,0
"5083",783795,-0.195,1.942,"Swinging Strike",2954702,590,"S","R",425509,0
"5084",785617,0.209,1.966,"In play, out(s)",2961688,431,"X","R",425509,0
"5085",785631,-0.232,3.67,"Swinging Strike",2961739,279,"S","R",425509,0
"5086",785631,-0.662,3.68,"Foul",2961741,281,"S","R",425509,0
"5087",785631,-0.836,1.824,"Foul",2961742,282,"S","R",425509,0
"5088",785631,-0.329,2.672,"Foul",2961743,283,"S","R",425509,0
"5089",785631,-0.037,2.974,"In play, out(s)",2961744,284,"X","R",425509,0
"5090",785644,0.655,2.965,"Swinging Strike",2961808,106,"S","R",425509,0
"5091",785644,0.408,3.165,"Swinging Strike",2961809,107,"S","R",425509,0
"5092",785665,-0.767,2.906,"Foul",2961887,616,"S","R",425509,0
"5093",785665,0.056,3.208,"Swinging Strike",2961888,617,"S","R",425509,0
"5094",786649,0.128,3.401,"Foul",2965586,183,"S","R",425509,0
"5095",786649,0.267,1.034,"Swinging Strike",2965588,185,"S","R",425509,0
"5096",786649,0.092,2.423,"In play, out(s)",2965589,186,"X","R",425509,0
"5097",788047,-0.142,2.172,"Swinging Strike",2970820,127,"S","R",425509,0
"5098",788047,0.827,0.985,"Swinging Strike (Blocked)",2970822,129,"S","R",425509,0
"5099",788059,0.386,2.444,"Foul",2970869,629,"S","R",425509,0
"5100",788059,-0.726,1.837,"In play, out(s)",2970870,630,"X","R",425509,0
"5101",792771,0.239,2.236,"In play, no out",2989031,541,"X","R",425509,1
"5102",792794,0.281,2.191,"Foul",2989114,374,"S","R",425509,0
"5103",792794,0.654,2.173,"Foul",2989115,375,"S","R",425509,0
"5104",792794,1.143,2.699,"In play, out(s)",2989116,376,"X","R",425509,0
"5105",795211,0.184,1.645,"Swinging Strike",2998500,450,"S","R",425509,0
"5106",795211,0.916,1.61,"Swinging Strike",2998502,454,"S","R",425509,0
"5107",795227,-0.376,3.463,"Foul",2998562,192,"S","R",425509,0
"5108",795227,-0.048,3.215,"Swinging Strike",2998563,193,"S","R",425509,0
"5109",795227,-1.102,3.391,"Foul",2998565,195,"S","R",425509,0
"5110",795227,-0.242,3.209,"Foul",2998566,196,"S","R",425509,0
"5111",798287,-0.964,2.385,"In play, no out",3010253,568,"X","R",425509,1
"5112",798311,-0.753,1.971,"Swinging Strike",3010340,194,"S","R",425509,0
"5113",798311,-0.511,1.45,"Swinging Strike",3010341,195,"S","R",425509,0
"5114",801311,-0.479,1.234,"Swinging Strike",3021871,359,"S","R",425509,0
"5115",810129,-0.679,2.579,"Foul",3055739,643,"S","R",425509,0
"5116",816883,1.181,2.713,"Foul Tip",3080946,201,"S","R",425509,0
"5117",816883,0.509,1.856,"Swinging Strike",3080949,204,"S","R",425509,0
"5118",821843,1.172,2.175,"In play, out(s)",3100261,365,"X","R",425509,0
"5119",821851,-0.419,3.28,"In play, out(s)",3100295,189,"X","R",425509,0
"5120",851499,1.078,3.056,"Foul (Runner Going)",3204795,71,"S","R",425509,0
"5121",852155,-0.54,1.687,"Swinging Strike",3207259,362,"S","R",425509,0
"5122",852155,1.534,2.245,"In play, out(s)",3207263,366,"X","R",425509,0
"5123",852160,1.145,2.321,"In play, out(s)",3207287,248,"X","R",425509,0
"5124",852691,0.407,3.597,"Foul",3209239,193,"S","R",425509,0
"5125",852701,-0.098,2.963,"In play, out(s)",3209287,82,"X","R",425509,0
"5126",852722,-0.308,3.252,"Foul",3209379,669,"S","R",425509,0
"5127",853565,-1.267,3.118,"Foul",3212676,108,"S","R",425509,0
"5128",853565,0.243,1.857,"Foul",3212678,110,"S","R",425509,0
"5129",853565,0.221,1.81,"In play, no out",3212680,112,"X","R",425509,1
"5130",854746,0.394,2.304,"Foul",3217094,210,"S","R",425509,0
"5131",854762,0.117,2.499,"In play, out(s)",3217154,78,"X","R",425509,0
"5132",856287,-0.007,1.653,"Swinging Strike",3222945,327,"S","R",425509,0
"5133",856300,0.697,1.594,"Swinging Strike",3222988,205,"S","R",425509,0
"5134",856300,1.186,2.005,"Swinging Strike",3222990,207,"S","R",425509,0
"5135",856300,1.553,1.808,"In play, no out",3222991,208,"X","R",425509,1
"5136",856313,-0.531,2.738,"Foul",3223052,85,"S","R",425509,0
"5137",856313,0.883,3.256,"In play, out(s)",3223053,86,"X","R",425509,0
"5138",858115,-0.869,3.676,"In play, out(s)",3229780,650,"X","R",425509,0
"5139",858137,-1.166,2.073,"Swinging Strike",3229868,226,"S","R",425509,0
"5140",858137,0.681,1.376,"Swinging Strike",3229869,227,"S","R",425509,0
"5141",858137,-0.5,1.209,"Swinging Strike",3229870,228,"S","R",425509,0
"5142",858155,0.306,2.411,"Foul",3229934,76,"S","R",425509,0
"5143",858155,0.232,2.346,"Swinging Strike",3229935,77,"S","R",425509,0
"5144",858155,-0.19,2.541,"Foul (Runner Going)",3229937,79,"S","R",425509,0
"5145",858155,0.719,2.538,"Foul",3229938,80,"S","R",425509,0
"5146",858155,-0.72,2.143,"Foul",3229939,81,"S","R",425509,0
"5147",858155,0.228,2.261,"Foul (Runner Going)",3229940,82,"S","R",425509,0
"5148",858155,0.66,2.523,"In play, no out",3229941,83,"X","R",425509,1
"5149",858873,-0.796,2.74,"In play, out(s)",3232666,523,"X","R",425509,0
"5150",860795,0.745,2.378,"Foul",3239782,349,"S","R",425509,0
"5151",860795,-0.515,1.193,"Swinging Strike (Blocked)",3239783,350,"S","R",425509,0
"5152",860815,-0.555,2.654,"In play, out(s)",3239865,202,"X","R",425509,0
"5153",863253,-0.023,2.078,"Swinging Strike",3249112,385,"S","R",425509,0
"5154",863253,-0.793,1.911,"Foul",3249113,386,"S","R",425509,0
"5155",863253,-0.037,1.405,"Foul",3249115,388,"S","R",425509,0
"5156",863253,1.048,2.967,"Foul",3249116,389,"S","R",425509,0
"5157",863253,-0.749,1.909,"Swinging Strike",3249117,390,"S","R",425509,0
"5158",863315,0.161,2.911,"In play, out(s)",3249347,691,"X","R",425509,0
"5159",865441,0.927,2.035,"Swinging Strike",3257259,164,"S","R",425509,0
"5160",865441,-0.899,3.9,"Foul",3257262,167,"S","R",425509,0
"5161",865461,0.014,2.971,"In play, out(s)",3257342,437,"X","R",425509,0
"5162",865481,0.986,2.286,"Foul",3257428,40,"S","R",425509,0
"5163",865481,0.368,3.536,"In play, out(s)",3257429,41,"X","R",425509,0
"5164",866319,0.985,3.217,"Swinging Strike",3260511,665,"S","R",425509,0
